id,lnval,v_out_b,ber_y2k,lnC_raw_zero,lnL,ost,pcwork,ums03,mkost_vh,branche1,branche2,branche3,branche4,branche5,branche6,branche7,branche8,branche9,branche10,branche11,branche12,branche13,branche14
2948,3.2834761,0,0,-999,2.5042729,1,50,346.78537,.60000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2949,-999,1,1,3.9712074,1.904379,0,100,-999,.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2950,-999,1,0,2.3463135,3.8451898,0,8,1707.6464,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2951,-999,0,1,-999,4.3812618,0,95,19559.42,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2952,4.5363011,0,0,5.998673,3.490371,0,10,4130.812,.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2953,4.394372,1,1,6.9677739,3.0751786,0,33,2690.3735,.55000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2954,-999,0,1,6.9361629,6.5332079,0,10,112458.64,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2955,7.2230697,0,0,4.0807352,2.7103314,0,80,12842.485,.029999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2956,4.1097336,1,1,5.2987609,2.4632728,0,20,1890.7805,.34999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2957,4.4160852,0,0,-999,2.4106619,0,60,1025.3296,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2958,-999,1,0,5.4090142,2.857872,0,30,-999,.55000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2959,-999,-999,0,-999,3.7751272,0,30,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2960,-999,0,1,-999,6.0733652,0,76,68422.438,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2961,4.2359867,0,0,5.7843032,5.8295083,0,30,39371.047,.44999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2962,-999,0,1,-999,3.3484993,0,90,-999,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2963,5.0408349,1,0,5.4358559,1.2272731,0,100,464.60306,.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2964,-999,0,-999,-999,5.5000892,1,85,-999,.33000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2965,-999,0,1,-999,3.9058549,0,15,-999,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2966,4.1756558,0,0,2.9182248,1.9864482,0,100,1422.3416,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2967,-999,0,1,-999,5.4715538,1,20,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2968,-999,1,1,-999,2.3162851,1,20,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2969,3.8012428,0,0,2.3038988,2.7688732,0,100,556.87579,.079999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2970,-999,0,-999,-999,5.6197672,1,30,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2971,3.794019,1,0,6.6622252,4.926621,0,10,6638.4897,.40000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2972,-999,1,0,5.0009589,2.3054521,0,100,-999,.050000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2973,-999,0,1,-999,4.6486402,0,60,-999,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2974,-999,-999,1,8.221324,4.5310607,0,45,7397.9834,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,3.3607428,0,1,-999,7.0717096,0,80,63693.77,.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2976,-999,0,0,0,3.3070555,0,30,-999,.40000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2977,3.7967257,0,0,2.0335548,3.5723085,1,23,880.64423,.40000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2978,4.0700021,0,1,8.7556934,4.6286969,0,20,19625.34,.44999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2979,4.0843439,0,1,5.5204916,5.5559726,0,40,65374.449,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2980,-999,1,1,-999,5.0040903,0,-999,56005.027,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2981,-999,0,1,-999,5.6340728,0,75,73658.492,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2982,4.5962029,0,0,5.8916025,6.2994928,0,30,150136.78,.40000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,4.1910796,1,1,4.7709584,5.1137304,0,30,15005.657,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2984,6.8200994,0,1,5.4772296,2.9468837,0,100,18780.34,.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2985,-999,1,1,-999,3.6404963,0,100,24677.385,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2986,4.0208421,1,0,2.403939,2.7849684,0,13,480.84268,.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2987,-999,0,1,-999,7.0994678,0,80,37805.438,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2988,4.0992236,0,1,8.664341,6.4646444,0,33,105185.61,.44999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2989,4.3721771,1,0,3.4570465,2.8082054,0,70,4466.4775,.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2990,4.9554553,0,0,8.7562656,5.1417761,0,20,25506.332,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2991,-999,0,1,7.0417447,5.5422692,1,60,-999,.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2992,-999,0,0,1.7109607,.70975256,0,33,-999,.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2993,-999,0,0,6.0852399,5.7649341,0,35,82121.906,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2994,3.7911224,1,1,4.0965314,3.8307936,0,8,9939.2393,.55000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2995,4.1213918,0,0,2.5136926,4.6508045,0,100,6032.9731,.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2996,-999,0,1,7.228909,5.135922,1,16,11943.716,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2997,-999,0,0,-999,5.2308612,0,70,-999,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2998,-999,0,1,-999,3.8835971,0,70,4943.3257,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2999,4.5046597,0,1,10.518917,8.0405893,0,40,1388254.8,.55000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3000,5.2451572,0,0,2.0819044,2.6167104,0,33,5313.8794,.30000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3001,4.6354599,0,0,10.360114,6.2186856,0,60,34355.98,.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3002,-999,0,-999,-999,6.6578302,0,40,77506.75,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3003,-999,1,1,4.8313856,3.2891326,0,1,2701.5815,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3004,-999,0,1,-999,7.3045335,0,60,84073.367,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3005,-999,0,-999,6.1833096,6.3969154,0,70,43225.758,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3006,-999,0,-999,.39687741,1.8623992,1,25,-999,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3007,3.9914534,0,0,3.918329,2.4814494,1,80,441.65738,.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3008,6.111259,0,1,3.7977879,2.9678471,0,50,13100.89,.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3009,4.51753,0,1,-999,5.0514398,0,14,8275.4746,.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,4.21452,0,1,7.9604273,5.6280532,0,40,63295.555,.15000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3011,5.1638169,0,0,7.8853607,3.7518849,0,50,15993.908,.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3012,3.7868316,1,1,1.5637408,3.6975601,1,20,6396.481,.64999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3013,-999,-999,0,-999,2.3092685,1,0,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3014,3.5977519,1,0,5.2447147,3.6381311,0,25,1214.0533,.31999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3015,3.921901,1,1,4.9624991,2.9044247,1,40,783.68091,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3016,5.1995645,1,0,3.494343,2.4673412,0,50,2918.1399,.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3017,4.0453043,0,1,7.3218999,5.3130755,0,30,53337.539,.47999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3018,-999,1,1,-999,8.4123373,0,40,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,-999,0,1,-999,5.892117,0,40,20047.186,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3020,3.7386599,0,0,2.5794704,2.7462802,1,60,1020.4403,.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3021,4.5755882,0,1,-999,8.8511591,1,70,1003837.9,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3022,5.4183197,0,0,-999,5.7318301,0,65,123784.01,.15000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,-999,0,1,0,1.9512117,0,-999,-999,.15000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3024,4.9173727,0,0,10.223174,6.9259014,0,15,162127.19,.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3025,-999,0,1,-999,.8710748,0,17,-999,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3026,3.8804975,0,1,1.8610866,2.3702352,1,20,2226.5056,.72000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3027,4.4350839,1,0,1.8225076,1.1480886,0,33,360.86835,.40000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3028,-999,0,1,-999,6.5951543,0,98,-999,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3029,-999,1,1,-999,7.8708453,0,50,359466.84,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3030,-999,0,0,-999,4.9914799,0,100,95144.258,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3031,4.2926979,0,0,8.1875839,4.5925651,0,50,22152.797,.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3032,-999,0,0,-999,3.7081876,0,100,-999,.30000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3033,4.1555772,0,0,1.8969702,3.7138114,0,1,2204.1423,.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3034,4.8537655,0,1,7.5026689,6.8426676,0,20,135771,.029999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3035,4.9456115,0,0,8.745327,5.4564862,0,30,31530.219,.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3036,3.1810205,0,1,2.3892095,3.3088601,1,100,527.52191,.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3037,4.2196159,0,1,7.2384009,5.0944247,0,45,11873.946,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3038,-999,1,1,-999,5.4659472,0,70,21881.555,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3039,-999,1,0,-999,2.034627,1,15,308.26819,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3040,4.7306728,0,0,5.6293793,1.739992,0,80,2033.2473,.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3041,-999,0,0,-999,4.2043233,0,50,-999,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3042,-999,0,0,-999,2.3198128,0,15,-999,.34999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3043,3.183341,0,1,6.4590507,4.7770481,1,80,5278.2476,.60000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3044,4.6349597,1,0,5.1489296,3.6338179,0,30,9415.8662,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3045,4.7885399,0,1,8.3339052,6.3214087,0,50,55581.859,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3046,2.6504931,0,0,1.5057248,1.6962706,0,33,203.41724,.40000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3047,6.6346669,0,1,4.6736207,1.7563791,0,60,4960.9028,.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3048,3.5749767,1,1,0,2.9994175,0,100,659.86322,.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3049,-999,0,0,7.7689757,6.1155901,0,60,-999,.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3050,5.2413301,0,1,-999,6.4401808,0,70,307827.63,.60000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3051,-999,0,-999,-999,5.3230324,0,10,30943.797,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3052,-999,1,0,1.7897753,2.1175849,0,100,-999,.15000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3053,-999,0,1,-999,5.1032887,0,50,39356.336,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3054,-999,0,0,-999,5.4199934,0,20,-999,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3055,4.4097166,0,1,-999,5.3238192,1,25,103583.08,.69999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,4.2207937,0,1,0,4.5212131,0,50,15579.39,.40000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3057,5.2124786,0,0,-999,7.010303,0,20,347225.34,.40000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3058,4.1001425,0,0,4.3139358,2.8797565,0,80,3660.0005,.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3059,4.0549421,0,1,0,2.6414616,0,100,1234.8159,.15000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3060,5.6044002,0,0,-999,4.5336399,0,90,18805.371,.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3061,3.3629808,1,0,2.4521928,4.8746867,1,20,4720.145,.60000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3062,3.6008995,1,0,3.2652476,3.5440719,0,100,1471.6959,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3063,4.2420926,1,0,4.0552902,3.7191646,1,30,3088.281,.54000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3064,3.7823069,1,1,-999,6.6296444,0,15,19655.883,.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3065,3.9680293,0,1,6.6043358,2.5726552,0,100,2698.1428,.090000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3066,4.4770145,0,1,6.703104,4.9744368,1,10,20558.113,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3067,4.6915975,0,1,7.3796296,5.0026255,0,35,45428.465,.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3068,4.6337671,0,0,6.8789072,4.4514017,0,25,12361.342,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3069,-999,0,0,0,0,1,0,-999,.050000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3070,-999,0,0,0,1.257847,1,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3071,4.2123284,1,0,6.7534142,3.7325294,0,30,5796.2788,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,-999,0,1,3.2708571,4.4146247,0,60,-999,.050000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3073,3.5982795,1,1,7.6774483,3.0088,1,0,987.04688,.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3074,-999,1,1,6.6333933,3.4047902,1,60,3733.5298,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3075,-999,1,1,-999,7.5006242,0,80,495989.88,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,-999,0,-999,-999,3.813082,0,90,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3077,4.7563214,1,1,8.0785122,4.7332873,1,40,10460.013,.34999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3078,4.0534163,0,0,-999,4.2967873,0,50,17529.219,.55000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3079,-999,0,1,8.0685883,5.4236174,0,65,50865.941,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3080,3.4941692,1,0,2.7142296,1.9698385,0,8,1236.5488,.25999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3081,4.7757993,1,1,7.7603145,5.8969955,1,40,76002.898,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3082,3.9180946,0,0,3.3072078,3.8443491,0,20,2320.8738,.30000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3083,-999,1,1,-999,4.0687122,0,15,-999,.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3084,-999,0,0,-999,6.2647848,0,40,105290.63,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,4.6496124,1,0,2.8189507,2.9323611,0,50,4184.8906,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3086,-999,0,0,-999,4.6706996,0,75,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3087,4.2172771,1,1,4.6070423,4.3481135,0,25,8260.3535,.70999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3088,4.4126859,0,1,6.7944779,6.3314958,0,30,148430.98,.34999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3089,-999,1,1,6.7238226,8.347188,0,50,1302324,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3090,-999,0,1,7.4299726,5.1542997,1,95,30774.131,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3091,4.2357311,0,1,5.2184477,4.6821165,0,30,20184.541,.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3092,-999,0,1,-999,4.4968004,0,50,-999,.55000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3093,4.2126589,0,1,7.1615653,4.9593301,0,90,24988.729,.30000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3094,-999,0,1,10.431412,8.3034496,0,60,3995179.8,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3095,-999,0,0,-999,8.1182909,1,60,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,-999,0,0,-999,4.3623395,0,95,13861.055,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3097,3.924861,0,0,2.5396912,1.646736,0,100,260.32443,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3098,4.3367844,0,1,6.9204478,4.0185242,0,30,17695.564,.66000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3099,-999,1,1,3.2187965,4.0565195,0,0,-999,.30000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3100,3.745512,1,0,2.5586803,2.213932,1,30,354.67285,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3101,-999,0,0,-999,3.5775807,1,40,-999,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3102,4.6122608,0,1,6.2285337,4.072506,0,7,19476.393,.40000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,4.3859639,1,1,-999,3.0537703,0,20,5732.3252,.30000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,-999,1,1,-999,2.5829384,0,0,-999,.69999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3105,-999,1,1,-999,2.8094025,0,80,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3106,3.9029157,1,0,5.194397,3.4426513,0,5,4613.6997,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3107,4.8295875,0,1,9.028863,6.2689166,0,15,85435.07,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3108,-999,0,0,0,2.4061954,0,40,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3109,-999,0,1,-999,4.0110278,0,99,17577.484,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3110,-999,1,0,4.1379409,3.2027597,0,60,9916.3643,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3111,4.2454576,0,0,3.2498763,3.8673573,0,8,1370.7039,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3112,3.6373551,1,1,1.9350829,3.6264231,0,5,847.84662,.029999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3113,3.8531594,0,0,4.9921541,3.7735708,0,67,2836.9688,.33000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3114,3.6133125,1,0,6.165782,1.7854451,0,0,268.38651,.33000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3115,4.7427673,0,1,7.2626619,5.7120438,0,50,159703.44,.64999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3116,3.6631413,0,1,5.6477575,5.3184948,0,33,42504.137,.43000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3117,4.3687558,1,0,-999,2.4316339,0,100,878.48029,.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3118,-999,0,-999,-999,5.0311399,0,100,-999,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3119,4.6822371,1,-999,2.2136936,2.5978491,1,20,2795.5801,.079999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3120,3.2569749,1,1,-999,3.4368348,0,8,1385.4063,.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3121,4.7716203,0,1,5.6955633,2.8464861,0,10,9975.3896,.80000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3122,3.3988538,1,0,2.0125318,1.8171595,1,2,391.71692,.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3123,3.4785178,0,0,2.4444211,2.1973531,1,35,1042.567,.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3124,4.109354,1,0,4.5168777,4.2643428,0,30,7111.0313,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,4.308372,0,0,7.2477837,5.6579485,0,35,19410.418,.44999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3126,4.9690728,1,0,3.8109138,2.2776484,0,5,8392.2432,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3127,4.2014394,0,0,4.8709774,3.154824,1,60,1315.5333,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3128,-999,0,0,4.4471598,2.9889209,1,15,445.01004,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3129,4.811861,0,1,9.0790215,5.7158437,0,30,164497.42,.55000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3130,3.7545445,1,1,6.0377688,5.2510242,0,10,17563.781,.34999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3131,3.7459128,0,1,7.2907171,4.9018073,1,17,8307.5957,.34999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3132,4.817173,0,1,6.5070367,3.9148178,0,23,40948.094,.54000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3133,-999,1,1,4.2546043,3.8377469,0,0,16312.476,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3134,-999,0,0,-999,4.7851539,1,50,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,4.7853351,0,1,6.6467991,3.0310624,0,100,1428.2118,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3136,4.4351439,0,1,9.9068184,6.4105206,0,20,213405.23,.64999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,-999,0,0,2.1045475,1.5632489,0,0,999.43146,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3138,-999,0,1,-999,6.0376229,0,50,-999,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3139,4.9136877,0,0,-999,3.3412786,0,50,3241.4326,.30000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,4.1206965,0,1,4.9249301,3.2623832,0,70,1916.6686,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3141,5.1156301,0,1,8.7337751,5.1445699,0,20,140134.34,.30000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3142,3.5228999,1,0,5.8393145,5.5619183,1,5,8495.6016,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3143,-999,0,0,-999,5.5967884,1,50,8893.0732,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3144,-999,1,1,7.4668903,5.560008,1,20,19640.328,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3145,5.6938233,0,1,8.641943,6.1236348,0,20,483328.59,.30000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3146,3.9616244,0,0,-999,6.7896996,0,15,48636.566,.44999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3147,-999,0,1,6.8974915,3.6041009,0,80,50642.75,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,-999,0,0,-999,5.1134009,0,33,20287.43,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3149,-999,1,0,-999,3.3831241,1,5,-999,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3150,4.7457066,0,1,9.772337,6.8139558,0,50,987415.44,.69999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3151,-999,0,1,-999,4.9900565,1,25,8783.4082,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3152,-999,0,-999,.61056477,.88168371,0,100,-999,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3153,5.1175375,0,1,7.2448635,4.0155621,0,20,10253.928,.30000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3154,-999,0,1,-999,4.7380309,1,100,5967.9028,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3155,-999,0,0,11.542418,4.3689532,0,90,52450.535,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3156,4.1770096,0,0,4.5933213,2.773124,0,90,1622.2249,.15000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3157,4.0133772,1,1,2.9358418,4.8555603,1,12,16846.441,.69999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,4.6719065,0,0,3.0096178,4.0595675,0,15,14892.141,.34999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,-999,0,0,-999,4.0587115,0,30,-999,.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3160,-999,0,0,-999,3.985945,0,5,1316.4131,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3161,5.1197753,0,1,6.282176,4.8669529,0,66,35459.523,.0099999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3162,5.4708014,1,1,2.4658682,2.3322418,0,60,4362.6709,.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3163,3.7089844,0,1,5.3051438,3.4182336,0,15,3953.0789,.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3164,-999,0,0,7.2931671,6.1083217,1,50,-999,.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3165,-999,0,0,-999,4.9568567,0,50,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3166,-999,0,1,-999,6.7199821,0,70,-999,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3167,-999,1,1,-999,3.3980911,0,5,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
